par_nr	head	sentence
377	NA	" Et kas keegi peaks hakkama Bossi auto suhtes , kuidas sa seda ütledki , ebatervet uudishimu üles näitama . "" "
377	NA	" "" See on ju hea , kui Boss on kohaliku autoinspektsiooniga jälle ühise keele leidnud , "" oskasin vaid öelda . "
378	NA	 Läksin panin arvuti käima ja tuletasin telefoni teel saadud näpunäiteid meelde . 
378	NA	 Leidsin õige katkestusseisu , puhusin vilet - jah , kes oleks võinud arvata , et selle tühise vile eest saadetakse järgmises seerias terminaator 300 000 bukazoidi sisse nõudma . 
378	NA	 Terrorielukas tungis läbi kivi ja jäi tõesti talle visatud Rubicu kuubikut kruttima , kohtlane naeratus näol . 
378	NA	 Ja punkte tuli mulle juurde . 
378	NA	 Mängisin sealtmaalt siis kõik uuesti läbi . 
378	NA	 Teine kord on muidugi lihtsam mõnda asja läbi teha , aga mõnikord on tüütu ka . 
378	NA	 Boss ja Albi jõudsid tuppa siis , kui ma just mängleva kergusega pumba vastu seina surusin ja selle otsas kõõlusin , kuni mu all happevann avanes - ja jälle sulgus . 
379	NA	" "" Mõningane edasiminek , "" nentis Boss erilise huvita . "
380	NA	" "" Siin on nüüd mõned sõbrad , kes edasiminekut takistavad , "" demonstreerisin neile punaseid kohmakaid valveroboteid . "
380	NA	 Panin peldikupaberirulli prügikasti - mida , naljakas küll , kogu aeg olin ju igaks juhuks taskus kaasas kandnud - ja torkasin tule otsa . 
380	NA	 Sireen hakkas huilgama ja mingi automaatsüsteem laest vett pritsima . 
380	NA	 Nii et mu lõkkeke kustus õige pea . 
380	NA	 Aga nagu hetk hiljem selgus , olid selle piserdamise käigus sisse kõrbenud valverobotite skeemikesed , ja nad ei teinud minust enam väljagi . 
380	NA	 Vasakut kätt oli tupik , paremal uks . 
380	NA	 Ukse taga suur ruum , ruumis poodiumil pahade pealik , ümber poodiumi aga tema salarelv kogu teadaoleva tsivilisatsiooni hukutamiseks : miljon täpselt ühenäolist , naeratavat , krimpleenülikonnas rändkaubitsejat , juba sisse pakitud ja teelesaatmiseks valmis . 
380	NA	 Vajutasin F5 , et seisu salvestada , ning pöörasin end koos tooliga Bossi poole . 
380	NA	" "" Äkki oli see viga . "
380	NA	 Või isegi kaks viga . 
380	NA	 Esiteks , nad ei teadnud teisest autost senini midagi . 
380	NA	 Teiseks , nad ei teadnud Albist midagi . 
380	NA	" Võibolla ei teadnud , tähendab . "" "
380	NA	" "" Kes "" nad "" ? "" mängis Boss lolli . "
380	NA	" "" Hea küll , "" nõustusin . "
380	NA	" "" Mina olen paranoid . "
380	NA	 Mina olen arvutimängudest segi läinud . 
380	NA	" Mulle lihtsalt tundus , et ümberringi midagi toimub . "" "
380	NA	 Pöörasin uuesti mängu poole . 
380	NA	 Pahade pealik avaldas nördimust , et jälle pole tema alluvad suutnud minuga midagi lõplikku ette võtta . 
380	NA	 Siis aga naeris parastavalt ja küsis , kas ma olen kuhugi minemas või . 
380	NA	 Ja lisas , et ärgu nähku ma vaeva , kuna tsivilisatsiooni saatus on juba otsustatud . 
380	NA	 Tema poolt otsustatud , nimelt . 
380	NA	 Ruumist ei paistnud eriti kuhugi pääsevat . 
380	NA	 Tema poodiumilt , kus ta oma elektroonikavirna taga istus , viis küll mingi purre kuhugi , aga nagu ma poodiumitrepile astusin , lülitus mingi kiir sisse ja pihustas mu aatomiteks . 
380	NA	 Vajutasin ruttu F7 ja võtsin eelmise seisu tagasi . 
381	NA	" "" Me saime ühe kahtlase auto teada küll , mis nagu sama marsruuti kippus tiirutama , "" kiitis Albert oma sisukat päeva . "
381	NA	" "" Hall 11 , numbrimärgiga ... "" meenus mulle ühel õhtul mansioni läheduses nähtu . "
381	NA	" "" Ei . "
381	NA	 Oota , see ka või ? 
381	NA	" Miks sa nii arvad ? "" "
381	NA	 Selgitasin , millistel asjaoludel seda masinat olin kohanud . 
381	NA	" "" Miks sa siis arvad , et me vea tegime ? "
381	NA	" Ise oled sa ju ka arvanud , et väike jõudemonstratsioon kulub ära , "" meenutas Boss minu ilmselt Väikse poolt vahendatud arvamust . "
381	NA	" "" Ja demonstreerisid siis või ? "" "
381	NA	" "" Ei veel , aga nüüd ma vähemalt tean , kellele seda tuleks teha . "" "
381	NA	" "" Õigus . "
381	NA	 Tee midagi . 
381	NA	 Mul on tekkinud veendumus , et mõni osapool loobub kiiresti hädavareste teenustest . 
381	NA	 Selliste , keda tabab valel hetkel päikesepiste või kelle auto läheb valel ajal rikki või ... 
381	NA	 Tee ükskõik mida , ainult ära viska süütevedelikuga pudeleid ühe teatava maja aknasse . 
381	NA	" Aadressil ... "" nimetasin koha , kus Zoel külas olin käinud . "
381	NA	" "" Ära viska , eks , vara veel . "
381	NA	" "" "
382	NA	 Boss jäi mind peaaegu sama jahmunud näoga vahtima , nagu oleksin talle Rubicu kuubikut pakkunud . 
382	NA	" Nii et sain viisaka pausi järel lisada : "" Räägi parem , mis veel uudist on ? "" "
382	NA	" "" Nagu sa ei teaks . "
382	NA	 Liia kadus äkitselt uttu , isegi enamik hilpe on toas alles . 
382	NA	 Pole ka Tallinnas välja ilmunud . 
382	NA	 Lihtsalt kadunud . 
382	NA	" Ning Soolole tuli järsku pähe koos mõne kohaliku vennaga linnakese litsid maksu alla panna . "" "
382	NA	" "" Täiesti loll idee , "" näitas Albert oma erudeeritust , "" nad ei muretse ju klientuuri , nõuavad ainult kultuurikeskusse pääsemise eest raha . "" "
382	NA	" "" Eks uus tegevusvaldkond taha harjumist . "" "
382	NA	" Ja siis tuli mulle meelde : "" Kuule , Boss , seda äri pakuti ju kõigepealt sulle , Soolo oli ka juures . "
382	NA	" Ning sina ei võtnud vedu . "" "
382	NA	" "" Ma ütlesin talle nüüd ka , et mina selles äris ei osale . "
382	NA	 Aga kui ta kohalikud ära ahvatles , pole õigupoolest sellekski mehi , et mansioni kaitsta . 
382	NA	" Kui seisuks peaks pöörama . "" "
382	NA	" "" Aga mis Liiaga on ? "
382	NA	" Kas on põhjust eeldada , et ta igast oma käigust peaks sulle aru andma ? "" "
382	NA	 Boss ohkas demonstratiivselt . 
382	NA	" "" Seleta nagu lapsele . "
382	NA	 Liia küsis minu käest , kas ma ei tea mõnda sellist tööd . 
382	NA	 Suveks . 
382	NA	 Nii et mina hankisin talle selle koha . 
382	NA	 Kui ta nüüd firmat alt vedas , on see kõigepealt minu plass . 
382	NA	" Alles seejärel tema enda või kellegi kolmanda oma . "" "
382	NA	" "" Kas sind ei lasta enam kultuurikeskusse sisse või , "" täpsustasin , "" mul tegelikult ükskõik , ma võin ka töölissööklas putru süüa , mina olen vähenõudlik . "
382	NA	" "" "
383	NA	 Et ma ettevaatamatult enda isikut olin maininud , tuli Bossil midagi muud meelde . 
383	NA	" "" Ja mis kuradi äri sa minu nimel veel Mixiga ajasid ? "
383	NA	" Jalamaid vii kassett tagasi ! "" "
383	NA	" "" Ta ise ütles , et ei hooligi "" Fanny ja Alexanderi "" loost nii suuremat . "
383	NA	" Küllap ei aja kõvaks . "" "
383	NA	" "" Ja sina hoolid , jah ? "
383	NA	 Olgu tagasi viidud . 
383	NA	" Üldse hakkab mul sellest urkast kõrini saama , "" tegi ta lühikese kokkuvõtte . "
384	NA	" "" Õhtusöök on serveeritud , härrased , "" ilmus Väike uksele . "
384	NA	 Minu arvates väga õigeaegselt . 
385	NA	 Väike oli jälle kuskilt väga mõnusat suitsusinki saanud ja selle köögilauale viiludeks lõiganud . 
385	NA	 Minule küll maitses . 
385	NA	 Eks mõni oli võibolla rohkem restoraniga harjunud , aga ju siis oli otsustatud , et täna sinna ei minda . 
385	NA	 Söögi juurde käiva napi vestluse käigus sõimati peamiselt Soolot . 
385	NA	 Kui olin kolm suurt singileiba ära söönud ja tegin endale parajasti neljandat , otsustasin Bossi lohutada . 
385	NA	" "" Muidugi on sul muidki muresid peale totra arvutimängu , aga ometi oli sul ju sellekohane kokkulepe või isegi kihlvedu , eks ? "" "
385	NA	 Boss noogutas , suu sinki täis . 
385	NA	" "" Ja mitte mõne sitapeaga , "" jätkasin , "" vaid asjaliku inimesega , ma usun . "
385	NA	 Umbes sellisega , nagu sa ise , on ju ? 
385	NA	" Kutsu ta õige siia . "" "
385	NA	" "" On sul siis valmis või ? "
385	NA	" Ei paistnud nagu sedamoodi . "" "
385	NA	" "" Võibolla saab varsti valmis kah . "
385	NA	 Ja ma ei tea su kihlveo tingimusi . 
385	NA	 Aga oletame , et muud mured kipuvad üle pea kasvama . 
385	NA	 Ei hakka veel , aga oletame . 
385	NA	 Kutsu ta siia , et seniseid tulemusi võrrelda . 
385	NA	 Nädalavahetuseks . 
385	NA	 Ehk on tal sõpru ka . 
385	NA	 Nii paar autotäit . 
385	NA	 Mängime mängu ja arutame maailma asju . 
385	NA	 Et kõik , keda huvitab , näeksid : elu mansionis käib täie hooga . 
385	NA	 Rahvast tuleb muudkui juurde , kõik sellised reipad ja teotahtelised . 
385	NA	 Võibolla tuleb mõnele pähe uurida , kuidas Soolo oma uues ametis toime tuleb . 
385	NA	 Tuleks ju kontrollida , eks ? 
385	NA	" Ja mine tea , mis veel võib pähe tulla , kui hulk elurõõmsat rahvast koos ... "" "
385	NA	" "" Ära arva , et sa midagi uut välja mõtlesid , "" torises Boss , "" ja mis aadressi sa ennist nimetasid ? "" "
385	NA	" "" Ah , seal lihtsalt pesitsevad praegu need kaugelt tulnud suvitajad , "" teatasin hooletult ja toppisin suure leivatüki osavõtmatult suhu . "
386	NA	 Lõpetasin söömise ja tõusin püsti . 
386	NA	" "" Muuseas , Boss , ole hea , tule korra mu kamorkast läbi . "
386	NA	 Mitte et mul teie ees , härrased , mingeid saladusi oleks , aga see on nihuke eraviisiline küsimus . 
386	NA	 Või palve . 
386	NA	" "" "
387	NA	 Läksin verandale ja istusin madratsitele . 
387	NA	 Natuke jahe oli ja natuke õudne . 
387	NA	 Pimedas . 
387	NA	 Mõnest hetkest aimad ette , et see jääb tükiks ajaks meelde ja see tundus just selline . 
387	NA	 Puude oksad akna taga hämaras õõtsumas . 
387	NA	 Alles ma olin all igavesti enesekindlat juttu ajanud , kuigi tegelikult ei teadnud midagi . 
387	NA	 Nagu mängus . 
387	NA	 Hea rahulik koht F5-le vajutada , et teine kord uurida , mida tegelikult oleks pidanud tegema . 
388	NA	 Ega Boss lasknudki end väga kaua oodata . 
388	NA	" "" Pime sul siin . "
388	NA	" Mis siis oli ? "" "
389	NA	" "" Mixi juures saab show varsti otsa , eks ? "
389	NA	 Tänaseks . 
389	NA	" "" "
390	NA	" "" Noh ? "" "
391	NA	" "" Ja veidi aega kulub tal siis poe sulgemiseks ja toa kraamimiseks . "
391	NA	" "" "
392	NA	" "" Tõenäoliselt . "
392	NA	" "" "
393	NA	" "" Lähme käime tema poolt läbi . "
393	NA	 Kui tal tuba juba tühi on . 
393	NA	" "" "
394	NA	" "" Ei julge üksi linti tagasi viia või ? "
394	NA	" Mis sa sellega üldse teha tahtsid ? "" "
395	NA	" "" Äkki on mõnel kohalikul kutil videot . "
395	NA	 Kellega sa hästi läbi saaksid . 
395	NA	 Kes ei küsiks , mida me vaadata tahame . 
395	NA	" "" "
396	NA	" "" Ei tea . "
396	NA	 Kui mul sommid siin olid , käisime ka Mixi juures . 
396	NA	" Kas sa tahad keset ööd peremehe toast välja lüüa , et meie hakkame nüüd videot vaatama , nii või ? "" "
397	NA	" "" Umbes nii . "
397	NA	 Olgu siis pealegi Mix . 
397	NA	" Konjakit tahad niikaua ? "" ulatasin talle oma päevase saagi . "
397	NA	 Boss võttis lonksu . 
397	NA	" "" Korralik mark . "
397	NA	" Mis mängu sa üldse mängid ? "" "
397	NA	 Justkui ajatäiteks . 
398	NA	" "" You name it . "
398	NA	 Tegelikult on see sinu mäng . 
398	NA	" Mul endal pole mingit mängu , mida mängida . "" "
398	NA	 Vahel - ja iseäranis pimedas - võib tunduda , et inimesed saavad hetkiti üksteisest aru . 
398	NA	" "" Veider tüüp oled , "" arvas Boss . "
399	NA	" "" Just enne , kui sa mu ühikast üles otsisid , olin ma mõtisklenud , kas puua end kohe üles või oodata veel natuke , "" tunnistasin . "
400	NA	" "" Seda veidram , "" leidis Boss ja lonksas veel korra , "" võtad ise ka või ? "" "
401	NA	 Rüüpasin veidi . 
401	NA	 Päeval olin rohkemgi joonud , siis ei juhtunud midagi , nüüd lõi korrapealt sisikonna soojaks , sink ja puha . 
401	NA	" "" Vahel on ka veidraid tüüpe vaja . "
401	NA	 Kui on , muidugi . 
401	NA	 Ma pole lihtsalt leidnud ühtegi mängu , mida tõsiselt võtta . 
401	NA	 Seda naljakam , kui tõsiselt sina enda oma võtad . 
401	NA	 Mitte otsesõnu naljakas , tähendab . 
401	NA	" "" Naljakas "" on põlvkonnaomane märksõna millegi positiivse tähistamiseks , ja ma pole kindel , kas just minu põlvkonna oma . "
401	NA	 Lühidalt , ma olen sinu poolt , ma ei tea ise ka , miks , ja sa võid mind praegu usaldada . 
401	NA	 Isegi kui meid juba Mixi juures keegi ootab . 
401	NA	" "" "
402	NA	" Teel Mixi juurde ei kohanud me peale paari joodiku kedagi ja kohale jõudsime ka just õigel ajal , Mixi dessantväelane suunas viimaseid külastajaid koduteele ning üritas ka meid mitte ära tunda : "" Kõik , pood kinni , kaasa ka ei müü ! "" "
402	NA	" "" Meil on peremehega üks jutt , "" kuulutasin . "
402	NA	 Alandlikult . 
402	NA	 Boss ei öelnud üldse midagi . 
402	NA	" "" Näe , olete teineteist üles leidnud , maailm on väike , "" kuulutas Mix mitte ilma sarkasmita . "
403	NA	" "" Kuule , me aitame sul ruumi korda teha , me tahaks lihtsalt üht kassetti vaadata , nelja silma all , võibolla ma olen loll , aga mulle tundub , et seeläbi võiks mõni viimase ajaga tekkinud probleem ehk selgemaks saada , "" lunisin . "
403	NA	 Ma ei tea , kust ma seda võtsin . 
403	NA	 See on puhtalt mängu-loogika : kui kuskil on midagi ripakil , siis tuleb see kaasa kahmata , varem või hiljem läheb seda tarvis , ole ainult mees ja arva ära , kus nimelt . 
403	NA	 Mix ja Boss kadusid tagaruumidesse , tassisin koos dessantlasega mustad nõud kraanikaussi hunnikusse . 
403	NA	" "" Las jäävad ööseks pealegi , "" arvas tema , siis käisime veel lapiga ka leti ja lauad üle . "
403	NA	" "" Eraseansside eest on eritasu , "" ütles dessantlane ja kadus minema . "
403	NA	 Mõningase kohmitsemise järel sain süsteemi käima ja panin kasseti sisse . 
403	NA	 Tuled kustutasin ruumis ka millegipärast ära . 
403	NA	 Selle koha pealt , kus lint seisis , oli see täiesti tühi ja edasi kah . 
403	NA	 Kasutamata alles . 
403	NA	 Kerisin tagasi - ma ei oska video peal hinnata , kui palju nimelt . 
403	NA	 Vajutasin käima . 
403	NA	 Oli küll . 
403	NA	 Liia , tähendab . 
403	NA	 Kerisin veel . 
403	NA	 Ikka oli . 
403	NA	 Siis veel . 
403	NA	 Seal olid juba mingid muud tüübid . 
403	NA	 Kerisin edasi , kuni leidsin Liia etteaste alguse . 
403	NA	 Kõhklesin hetke . 
403	NA	 Liia meeldis mulle , ausalt , aga see ei olnud ju minu mäng ja ma ei saanud sinna midagi parata . 
403	NA	 Läksin kutsusin Bossi . 
404	NA	 Ma ei ole kindel , kas see käis ka Liia juurde või oli lihtsalt pulli pärast lindile jäänud - see , kuidas mingid kämblad suurt hulka paberraha lugesid . 
404	NA	 Igatahes oli see just enne , kui Liia tuppa astus ja riidest lahti võtma hakkas . 
404	NA	 Mida oli isegi kolm eri versiooni , vahepealsest riietumisest oli vaatajaid säästetud . 
404	NA	 Esimene kord oli üsna emotsioonidevaeselt ja vähese liikumisega . 
404	NA	 Teine katse oli püüdlikum - ning niiviisi üle pingutatud . 
404	NA	 Kolmas kord tegi ta minu meelest juba trotsiga ja seetõttu oli kaadrites ka eluvaimu sees . 
404	NA	 Taustaks , muuseas , oli sama tuba , kus minagi päeval olin viibinud . 
404	NA	 Kui strippari-roll rahuldavalt läbi sai , ilmus kaadrisse ka meesolevus , õieti küll diskreetselt ainult alumine pool temast , kellel Liia siis püksid alla lasi , et teda seksuaalselt rahuldada . 
404	NA	 Seejärel näis tegu olevat veel teisegi , samuti üsna diskreetselt filmitud mehega . 
404	NA	 Kes üritas Liiat seksuaalselt rahuldada . 
404	NA	 Või vähemalt ennast . 
404	NA	 Vastupidiselt žanri spetsiifikale ei saanud vaatajad selles siiski päris kindlad olla . 
404	NA	 Siis oli filmitud veel mõnesid asendeid paarikaupa ning suures plaanis ka Liia intiimseid kehaosasid . 
404	NA	 Kaameratöö oli viletsavõitu , ilma spetsiaalse koolituseta ei saakski vist keegi esimese korraga kohe kaamera jaoks töötada : argieluline seks ei ole visuaalselt atraktiivne ja vastupidi . 
404	NA	 Nii et Linda Lovelake'i või tädi Teresa mõõtu ei andnud Liia kuidagi välja , tal ei tulnud pähegi näiteks juukseid näo eest kõrvale lükata , et vaatajad miimika kaudu tema rikast tundeelu saaksid jälgida . 
404	NA	 Võibolla on küll ka režissööri mure filmimise käigus sellele tähelepanu osutada . 
405	NA	 Tegelikult tundsin ma end selle seansi käigus ebamugavalt . 
405	NA	 Vastuoluliselt . 
405	NA	 Mõni koht mõjus stimuleerivalt . 
405	NA	 Tähendab , ma leidsin end kujutlemast , kui meeldiv võinuks ise Liiaga sellises olukorras olla , iseäranis ilma kaamerata . 
405	NA	 Aga enamik aega oli Liia siiski - noh , semu , kes oli sattunud lolli olukorda . 
405	NA	 Ja seepärast ma siis püüdsingi keskenduda rohkem filmitehnika ebakohtadele . 
406	NA	" "" Laseme korra algusse , "" ütles Boss , kui ekraanile vaid must-valge virvendus jäi . "
406	NA	 Mul tekkis juba kahtlus , et ta tahab kõike uuesti vaadata ; mina küll ei tahtnud . 
406	NA	 Aga Bossi huvitas , mida veel on vääriliseks peetud lindile jäädvustada . 
406	NA	 Mõned tundmatud kujud maalilisel taustal - tüüpilised turisti-võtted . 
406	NA	 Mõne minuti jagu Tallinna vaateid . 
406	NA	 Ja veel paar episoodi tütarlastega . 
406	NA	 Põgusamad kui Liiaga - ja ei olnud nad tõtt-öelda ka nii kenad . 
406	NA	 Või oli operaator vahepeal juurde õppinud . 
407	NA	" Boss surus kasseti põuetaskusse ning käis taga Mixi juures - ilmselt maksis lindi ja "" aparatuuri kasutamise "" eest . "
408	NA	 Väikelinn oli inimtühi ja öö päris soe . 
408	NA	 Talutav vähemalt . 
408	NA	" "" On see originaal või koopia ? "" küsis ta millegipärast . "
408	NA	" "" Originaal , "" kinnitasin . "
408	NA	" Ega ma ei tahtnud , et Boss lindi päritolule tähelepanu pööraks , seepärast asusin kuuldavalt arutama : "" Üks võimalus - pärast etendust löödi ta maha , lõigati tükkideks , topiti kotti ja uputati ära . "
408	NA	 Ei usu . 
408	NA	 Teine võimalus - ta teenis sellega nii palju raha , et võib suvi läbi muretult elada , milleks siis veel mingi töökoht . 
408	NA	 Õigem , aga kah mitte päris . 
408	NA	" Sa muidu ise ta'ga maganud oled või ? "" "
408	NA	" "" Ei puutu asjasse , "" vastas Boss tõredalt , "" kuhu ta siis sinu arvates kadus ? "" "
408	NA	" "" Sinuga olid tal , jah , tõenäoliselt teistsugused suhted , aga - kas ta oli regulaarselt sellises äris tegev ? "
408	NA	" Mina teda ju ei tunne . "" "
408	NA	" "" Et kas ta oli "" Viru "" lits ? "
408	NA	 Ei olnud . 
408	NA	 Tal oli talve jooksul paar soliidset tuttavat , kes tegid talle vahel mitte päris omakasupüüdmatuid kingitusi , aga noh - kui ta oleks perse müümisest elanud , poleks ta ju minu käest tööd küsinud . 
408	NA	 Suveajal veel pealegi . 
408	NA	" "" "
409	NA	" "" Oletame , et ta pidas eelnevalt ka seda episoodi millekski tavapäraseks . "
409	NA	 Natuke seksi sümpaatsete inimestega , millest võib tulugi tõusta . 
409	NA	 Igatahes tundus ta toimivat üsna vabatahtlikult . 
409	NA	 Aga kaamera tuli talle ootamatult . 
409	NA	 Ja lint on võimalik ... blackmail , kiristys , väljapressimine . 
409	NA	 Ma oletan , saadud kogemus oli talle sedavõrd ebameeldiv , et ta lihtsalt põgenes . 
