par_nr	head	sentence
610	NA	 Ta lihtsalt tõusis , riietus ja läks , jättes mehe hinge esialgu veel valutu , puhta , külma ja kiire lõike . 
611	NA	 Ivo jälgis naisi kõrvalt . 
611	NA	 Tüdruk meeldis talle rohkem , kui mees tahtis endale tunnistada . 
611	NA	 Iseteadlik , tasakaalukas , halastamatu enda ja kogu maailma vastu , ent mitte küüniline , mitte alaväärsusest kaitsevalmis . 
611	NA	 Ta teadis enda väärtust ja Ivo ei kahelnud , et elus saab Kairi kõik , mida igatseb . 
612	NA	 Hoopis suurem mõistatus oli talle praegu Marit . 
612	NA	 Kui palju oli huvis , millega ta Kairi edasiõppimisplaani kuulas Ivo praadimist mehe enda südametunnistusel , kui palju võitja kättemaksurõõmu tüdruku ees , kui palju lihtsalt vabanenud isiksuse rahulikku iseolemist ? 
613	NA	 Kiire kõrvalpilk , käeviibe . 
613	NA	 Ivo jälgis Kairi žesti ja nägi teisel pool tänavat Peepu . 
613	NA	 Tüdruk hammustas viimase suutäie , libistas keelega üle suunurkade , tänas ja tõusis lauast . 
613	NA	 Koos oma tõupuhta köiepuntraga moodustas ta vaatamisväärsuse , mis oleks au teinud mis tahes ajakirja kaanele . 
614	NA	" "" Nüüd jäid ilma jäätiseta , "" ütles Marit . "
614	NA	 Ivo ei olnud arvanud , et naisel nii head närvid on . 
614	NA	" "" Pole viga , lähme , ma teen sulle baaris jäätise välja ! "" "
614	NA	" Ta vaatas meest uurivalt ja imestas : "" On midagi viltu ? "" "
614	NA	 Ivo raputas vaid pead , kuid ta oli tõepoolest natuke mõttes . 
614	NA	 Üks telefonikõne , just enne tööpäeva lõppu , nii et päris värske alles Esialgu ei tihanud ta sellest Maritile rääkida . 
614	NA	 Maalkäigust saadik kiusas teda niigi isesugune süütunne . 
614	NA	 Kuidas seda nüüd täpselt väljendada ? 
614	NA	 Marit , noh , mitte ainult et meeldis talle See oli midagi enamat . 
614	NA	 Nagu oleks filmi peategelane astunud valgelt seinalt alla , muutunud ruumiliseks , saanud kombatavaks , omandanud lõhna . 
614	NA	 See ei olnud enam mingi tühine seiklus . 
614	NA	 Nad olid lähedaseks saanud . 
614	NA	 Ja seejuures mõistis mees lausa valusteravalt , milline vahe oli tema ja Mariti tunnetes . 
614	NA	 Temale oli see kõik ikkagi üks järjekordne lugu , ammukogetu kordamine ei tea mitmendas variandis . 
614	NA	 Ning enesesäästmise vaist käskis olla jahe ja sõltumatu . 
614	NA	 Sest ta teadis valust juba kõike . 
614	NA	 Ta ei tahtnud seda veel kord järele proovida . 
615	NA	 Aga Maritile oli see tõeline , ainus , suur , kogu maailma täitev . 
615	NA	 See oli lend langevarjuta . 
615	NA	 Iga selline üksikepisood , kas või see äsjane kohtumine tänavakohvikus Millised mõõtmed omandab see Mariti teadvuses ? 
615	NA	 Sellele mõeldes tuli lausa hirm peale ! 
616	NA	 * * * 
617	NA	 Marit nägi seda stseeni nagu aegluubis . 
617	NA	 Ivo pöördub baaripukil tema poole , kohvitass suu juurde tõstetud , naeratus üksnes silmades , on midagi ütlemas . 
617	NA	 Ja sel hetkel märkab Marit uksele ilmunud naisesiluetti . 
617	NA	 Esialgu on see veel prillide vaateväljast kõrval , udune , laialivalguv , kuid ta tunneb millegi väga iseloomuliku järgi Hilda ära . 
617	NA	 Ta jõuab pilgu sinna suunata , näeb Hildat tardunult seisvat , tegemas dramaatilist pausi , mida isegi Marlene Dietrich poleks mõjuvamalt esitada suutnud . 
617	NA	 Selle hetke jooksul muutub ta ilme tavalisest kalbest äraolevast nukrusest peaaegu traagiliseks . 
617	NA	 Ja nüüd tuleks küll leida mingi eriti lennukas väljend selle kohta , kuidas Hilda Saaliste nende poole liikuma hakkab . 
617	NA	 See pole sööst ega tormamine . 
617	NA	 Tunnete rajust kantud , ülakeha endiselt püsti , selg sirge , kuid jalad tulemas tükk maad tagapool järele ja käed avatud nagu langetatud tiivad . 
617	NA	 Ivo asetab kohvitassi tagasikätt letile ja keerab viimasel hetkel enne tabamust end veerandpöörde võrra Mariti poole , nii et Hilda ei satu talle mitte põlvede vahele , vaid vastu puusa . 
617	NA	 Siis on sõbranna käed ümber Ivo vöökoha ja mees asetab oma peo ettevaatlikult tema pealaele . 
618	NA	 Kõrvalt vaadates taipab Marit hämmastudes - Ivolgi on kohtumisest hea meel , kuigi ta Hilda tormilist vaimustust ei jaga . 
619	NA	 Nad kolisid lauda , sest kolmekesi reas ei tule baarileti taga jutust midagi välja . 
619	NA	 Kuid peagi mõistis Marit , et sama hästi oleks ta võinud ka lahkuda või üldse olemata olla . 
619	NA	 Neil kahel oli lühikese ajaga teineteisele nii palju öelda , pärida elu üle , meenutada tuttavaid . 
619	NA	 Kui nad baarist tunni aja pärast lahkusid , viimase ehapuna paistel linnas kõndisid , avastas Marit , et nüüd on Ivo jälle tagasi , on tema jagu , otsib oma väga ettevaatlikul viisil võimalust Hildat maha raputada . 
619	NA	 Lõpuks , tema koduukse ees , tõrjusid nad ühel meelel mõtte koos üles minna . 
619	NA	 Jäägu järgmiseks korraks ! 
620	NA	" "" Ta oli selline süütu lits , "" ütles mees viivitamisi . "
620	NA	 Pärinud Mariti mossisoleku põhjust , seletas Ivo nüüd vastu tahtmist neid ammuseid aegu , kui ta Hildaga tuttav oli olnud . 
621	NA	" "" Kolas igal pool kaasas , kas teda taheti või ei . "
621	NA	 Rallidel on ikka neid nümfe , ja millegipärast on kõik blondiinid . 
621	NA	 Tema käis vist küll igaühega voodis ära , kuid oskas ometi lõpuks süütuna mehele minna . 
621	NA	" Ma mäletan , kuidas ta sajanda mehe suudluse juubelit pidas . "" "
622	NA	" "" Hilda ? "" "
623	NA	" "" Paistab , et sa ei tunne oma sõbrannat just kõige paremini . "
623	NA	" Kes ta ka praegu poleks , omal ajal oli ta pesuehtne seksuaalhüsteerik . "" "
623	NA	 Naise osa on kord juba selline vastuoluline . 
623	NA	 Kui kasvatus ja arusaamad hirmus rangelt keelavad ja loodus liiga taga kütab , kujunebki selline ebamugav nähtus - aina süüdistab igaühte , et talle aetakse ebasündsal viisil ligi . 
623	NA	 Sa ei jõua veel talle otsagi vaadata , kui sulle öeldakse - mis sa endast õige arvad ! 
623	NA	 Aina provotseerib ise ja siis karjub appi või nutab käes ja lubab sind vägistamiskatse eest kohtusse kaevata . 
624	NA	 Marit tahtis teada - Ivo ju ütles , et käis igaühega voodis ära . 
624	NA	 Kas ka temaga ? 
624	NA	" Mees neelas midagi alla , enne kui lausus : "" Jah , korra . "" "
625	NA	" "" Kuidas see oli ? "" "
626	NA	 Ivo muigas mõrult . 
626	NA	" "" Teadsin ta tempe ja hoidsin kõrvale . "
626	NA	 Aga kusagil Lõuna-Eestis , mingi kooli ühikas , kus just , ei mäleta enam . 
626	NA	 Meil oli kuus tundi puhkust . 
626	NA	 Sain just püksid jalast maha - olin juhtumisi üksi tuppa sattunud , kui vajus suure halamisega uksest sisse , et meie rallimeeskonna boss , Ostjala Valdek teeb talle liiga , ajab teda taga , tahab ei tea mida temaga teha . 
626	NA	 Ütlesin talle , et olen liiga väsinud ja tegelikult olin ka muidugi , mingi tuhat kakssada kilomeetrit oli seljataga ja teine päev oli ees . 
626	NA	 Ütlesin , et ei viitsi Valdekut otsima minna . 
626	NA	 Kutsugu ta siia , ma löön tal kaks hammast välja ehk saab pikema jututa aru . 
626	NA	 Nojah , sa ei taipa praegu , Valdek oli selline hallide hangunud silmadega härg , sada nelikümmend kilo puhast pulliliha . 
626	NA	 Sama hästi oleks võinud püüda tankile vastu soomust virutada . 
626	NA	 Aga teine asi ka ! 
626	NA	 Laks pihuga pepu pihta oli suurim tähelepanu , mida Valdek ühele daamile võis osutada . 
626	NA	 Ma oleks tahtnud näha , mismoodi ta Hildat piki ühiselamu koridori taga ajab ! 
626	NA	 Teda härjast kiiremini liikuma saada oli ilmvõimatu . 
627	NA	 Hilda siis ütleski , et ei julge toast välja minna ja kas ta võib minu juures magada . 
627	NA	 Toas oli kolm tühja voodit . 
627	NA	 Ronisin teki alla ja ütlesin , et olgu lahke . 
627	NA	 Nojah , daam otsustaski lahke olla ja ronis kaissu . 
627	NA	 Teadsin ta tempe - alailma oli mõni sell ta pärast näost roheline ja käis tollhaaval . 
627	NA	 Ütlesin talle head ööd ja jäin kohe magama . 
627	NA	 Öösel lubasin ta toast välja visata , kui ta mul magada ei lase . 
627	NA	 Hommikul , veerand tundi enne äratust teesklesin , et olen temast hirmsasti ära võlutud - ja eks ta oli ju ka pagana kena plika — ja küsisin , mis ta minust nüüd arvab , et ma selline unimüts olin ja öö sirgelt maha magasin . 
627	NA	 Ja siis mul plahvatas ! 
627	NA	 Selge ju oli , et ta mind enne rahule ei jäta , kui on saanud asja nii kaugele , et tal on põhjust mulle korralikult ei öelda . 
627	NA	 Küsisin siis , mis temas ometi on , et kõik poisid tema järele sellises valus on . 
627	NA	 Isegi Saare Peep . 
627	NA	 Tead , kuidas ta mind kuulama jäi - nii et ploomi oleks võinud talle huulte vahelt suhu pista . 
627	NA	 Mitte ükski poiss ei olnud ta järele valus . 
627	NA	 Oma ligitikkumisega oli ta kõik ära tüüdanud . 
627	NA	 Kõik teadsid , et sealt midagi peale eesnäärme paistetuse ei saa . 
628	NA	 Peep oli mu sturman - igavene loikam ja selline flegmaatik , et võib su nutma ajada . 
628	NA	 See tema hea omadus oligi , miks ma temaga sõitsin . 
628	NA	 Ma ei talu , kui mind sõidu ajal õpetatakse . 
628	NA	 Nagu ma ise ei saaks aru , kui ma vigu teen ! 
628	NA	 Üheainsa korra Peep tegi suu lahti . 
628	NA	 Panin Lehmja kiiruskatsel ühest valepidi kaldu kurvist välja , käisime kummuli ja sõitsime katuse peal kraavi . 
628	NA	 Vesi tuli sisse , nii et tikkus kiivreid täitma . 
628	NA	 Rippusime rihmadel ja siis keeras ta oma näo minu poole - kas mõnda kuivemat kohta ei osanud valida ! 
629	NA	 Sel päeval ei saanud Hilda meid enam kätte . 
629	NA	 Õhtuks olime Tallinnas tagasi ja nii ropp-väsinud , et katk ka poleks külge jaksanud hakata . 
629	NA	 Kuid lõpuks oskas ta Peebule siiski selgeks teha , et poiss tõesti ilma Hildata elada ei saa . 
629	NA	" Ülejäänut sa tead . "" "
630	NA	 Alles tüki aja pärast mõtles Marit : kas Hilda siis polnudki abielus olnud ? 
630	NA	 Mees oli Saare . 
630	NA	 Või võttis ta hiljem endise nime tagasi ? 
630	NA	 See selleks ! 
630	NA	 Kõik , mida ta ka mõtles , oli nagu muuseas , nagu läbi palavikuuima . 
630	NA	 Üks äratundmine vasardas temas , oli ta üleni vallanud - ka Hilda on hinganud sisse Ivo lõhna , tundnud ta rinnakarvade sooja vaipa . 
631	NA	 * * * 
632	NA	 See teadmine pandi talle unes pähe . 
632	NA	 Ivo ärkas südame kloppides , oli kohe täie selguse juures . 
632	NA	 Mida see baarman talle oli öelnud ? 
632	NA	 On see blond naine , kellega Ivo tuli , tema abikaasa ? 
632	NA	" "" Me hüüdsime teda Koidu Laulikuks . "" "
632	NA	 Ivo uskus täielikult , mida see varajasele kiilaspäisusele kalduv vesti ja ristlipsuga tüse mees talle rääkis . 
632	NA	 Brežnevi arusaamatud kõnepominad . 
632	NA	 Vaino režiimi häbitu valede latramine . 
632	NA	 Gretškina haridusministriks . 
632	NA	 Demagoogia alasti irvitus . 
632	NA	 Parteituusade ülbus . 
632	NA	 Mitmetunnised toidusabad poeuste taga . 
632	NA	 Kibestumus . 
632	NA	 Kool , mis ei ise usu seda , mida ta õpilastele jutlustab . 
632	NA	 Ja selles koolis noor , ilus kirjandusõpetaja , kes häälevärinal räägib Koidulast . 
632	NA	 Põlemine . 
632	NA	" Teadmiste austus kõrgemal kõigest maisest ja kasutoovast "" Koidu Laulik ! "
632	NA	" Ausalt , pisut piinlik on siin leti taga teda kohata ! "" "
633	NA	 Marit oli jõudnud Ivole paljustki rääkida . 
633	NA	 Oli käes selgimishetk , dialektiline murdepunkt , kus kvantiteet kvaliteediks muutub . 
634	NA	 Vaevu mäletades aega , kui nad Siberist tulid , oli Marit kasvanud pideva tõusu õhkkonnas . 
634	NA	 Külm maa oli seljataga . 
634	NA	 Uues kodus ootas korralik söögilaud . 
634	NA	 Põld kandis vilja . 
634	NA	 Koliti suurde majja , soetati uusi asju . 
634	NA	 Kuuekümnendate majandustõus jõudis külla hilinemisega , kuid seda põhjalikumalt . 
635	NA	 Raha oli küll , nagu vanamees ütles . 
635	NA	 Kõik see ei tekitanud vähemalt lausviha režiimi vastu . 
635	NA	 Pigem juba vihkas ta joomist , emata jäänud murdeealine tüdruk . 
635	NA	 Vaevalt maldas ta taibata purjutavate meeste tragöödiat , sõtta jäänud noorust , vangilaagrites kaotatud tervist , nende nimetut hingepiina , kes suutmata ehk ka sõnastada , ometi tundsid , et olles loodud oma kodu kaitsma , on nad sunnitud pealt vaatama rahva hääbumist . 
635	NA	 Nende meeste prassimine äratas temas vaid vihkamist . 
635	NA	 Vastukaaluks vähki surev üksik naine , tema umbringi rabelev minatunne ... 
636	NA	 Tüdruk läks õppima , et jätkata , et tuua valgust , õpetada mõistma , tundma , olema elu vääriline . 
637	NA	 Tegelikult ei alanud see kõik tädi Virvest . 
637	NA	 Oli üks Virkholmi nimeline maa sool , raudne vana põlvkonna koolmeister , kes oli õpetanud nii Mariti ema kui ka tädi ja üldse mitut põlve kohalikke inimesi . 
637	NA	 Sellest valgusest jagus teistele veel pärast tema surmagi . 
638	NA	 Marit ei mõistnud , ei saanud aru saamagi , et näiteks Ivo maailm oli hukkumas . 
638	NA	 Paatosega seda ei päästa ! 
638	NA	 Üldse oli Marit oma missiooniga väga valesse aega sattunud . 
638	NA	 Kui ta ka suutis kedagi põlema rääkida , kustutas ümbritsev küüniline ja kibestunud elu samas selle leegi . 
638	NA	 Rahvas oli kaotanud lootuse - selles oli asi . 
639	NA	 Marit oli laulva revolutsiooni aegu kaasa löönud , võtnud kõnekoosolekuil sõna , käinud loosungitega kogunemistel . 
639	NA	 Sellest eelistas ta nüüd vaikida . 
639	NA	 Oli täiesti ilmne , et ta juba tunneb oma võimetust , annab endale aru pettumusest , kuid veel ei tunnista seda avalikult . 
639	NA	 Ivo resigneerunud naeratus ajab teda ikka veel marru . 
639	NA	 Kuidas sa temale seletad , et oled pärit keskkonnast , mis oli sunnitud vaikimise , enesesalgamise täiuslikult selgeks õppima . 
640	NA	 Ivo teadis hästi , millal temas toimus murrang , millal ta loobus olemast vaimne pagulane ja püüdis astuda teda ümbritsevasse maailma . 
641	NA	 Viktor Šklovski oma mälestustes meenutab - naine öelnud talle , et kui ta üksikule saarele satuks , ei hakkaks ta Robinsoniks , vaid ahviks . 
642	NA	 Ivo oli samuti proovinud ahviks hakata , samastuda ühiskonna nivooga , mis vastas väga täpselt tema elustandardi võimalustele , jäi aga kultuurilitasemele suuresti alla . 
642	NA	 Siin ta siis nüüd oli , ebaõnnestunud ahv ! 
643	NA	 Eile , enne tööpäeva lõppu , oli telefonis olnud kuidagi hämmastavalt tuttav hääl , mida ta siiski kuidagi ära arvata ei osanud , kuni see häälemurdest kähedana teatas : 
644	NA	" "" Mina räägin ! "" ja pärast mõningast ebalemist ja keerutamist : "
645	NA	" "" Isa , tule koju tagasi ! "" "
646	NA	 Mida ta vastas ? 
646	NA	" "" See ei ole nii lihtne ... "" "
646	NA	 Vist rohkem mitte midagi . 
646	NA	 Jutt suri välja . 
646	NA	 Poiss ei suutnud midagi mõistlikku rääkida , teadagi harjumatusest ja ka sellest ebanormaalsest rollist , millesse ta oli pidanud asuma . 
646	NA	 Ei tarvitsenud olla just suur psühholoog , et täie veendumusega öelda - selliseid südantlõhestavaid telefonikõnesid võib ette tulla halvas teleseriaalis . 
646	NA	 Normaalne Eestimaa viieteistkümneaastane vabast tahtest küll sellise asjaga hakkama ei saa . 
646	NA	 Nii olid siis lood ja sellest ka hingevaev ja ärkamine järsu selgimise meeleolus . 
647	NA	 Marit ta kõrval magas hääletult . 
647	NA	 Ivo kuulas seda ja tal tekkis kahtlus . 
647	NA	 Ta keeras külge , hingas mõne korra sügavalt ja hakkas nohisema . 
647	NA	 Kulus mõni minut , kui Marit külge keeras ja pärast paari asendimuutust voodist tõusis . 
647	NA	 Ivo teadis ju , mida ta tegi , kui õhtul jaatavalt vastas . 
647	NA	 Jah , ta mäletas kõhklusehetke . 
647	NA	 Kas ka tema on Hildaga voodit jaganud ? 
647	NA	 Üks olend tema nahas tahtis automaatselt eitada . 
647	NA	 See teine , kõrvaltvaatav , muigav ja kalkuleeriv Ivo jäi aga seekord peale ja ta esitas selle loo , täpselt teades , kui küüniliselt see kõlab . 
647	NA	 Seda ta nüüd siis põdeski ! 
648	NA	 Kas Marit selle pärast ei saagi magada ? 
648	NA	 Mida ta seal köögi poolel tegi ? 
648	NA	 Ivo tõusis voodist ja läks talle järele . 
648	NA	 Pea lauale asetatud kätel , istus Marit ja ta silmad helkisid helenevas suveööhämus . 
649	NA	" "" Mis lahti ? "" "
650	NA	" "" Süda läks nõrgaks . "" "
651	NA	 Ta viis naise voodisse , asetas kõrva ta rinnale ja kuulas rahulikke , hästi täitunud pulsilööke . 
651	NA	" "" Südamega sul küll midagi lahti ei ole ! "" "
652	NA	 * * * 
653	NA	 Mais suure palavusega alanud suvi läks juunis põuaseks ja jahedaks . 
653	NA	 Juulis lisandus külmale vihm . 
653	NA	 Alles suve lõpuks pööras taas soojaks . 
653	NA	 Nüüd oli looduse lopsakusele lisandunud küpsuse võlu . 
653	NA	 Kuid pimedad ööd tõid hinge sügisnukruse eelaimuse . 
653	NA	 Tekkis igatsus koguda endasse veel viimast päikest . 
653	NA	 Neil õhtuil jalutasid Marit ja Ivo loojanguni . 
653	NA	 Vallimäe harjal olid nad taeva taustal - mehe ja naise siluett õhtupäikeses . 
653	NA	 Seisid seal , puudutades teineteist puusa ja õlaga . 
653	NA	 Võis arvata , et nad naudivad koos oldud hetki . 
653	NA	 Tegelikult viibisid nad aina riiu piiril . 
654	NA	" "" Kas me ei võiks nüüd ükskord selle teema rahule jätta ? "" küsis Ivo . "
654	NA	 Ta hakkas sellest süüaluse osast tüdinema . 
654	NA	 Imelik olnuks pärida , miks Marit talle Kairit ette ei heida , on aga Hilda pärast lausa haige . 
654	NA	 Mees ei osanud seda kuidagi mõistusega seletada , kuigi ta vaist ähmaselt midagi aimas . 
654	NA	 Ta oli mitut puhku öelnud , et on mõnes varasemas elus vististi naine olnud . 
654	NA	 Enamasti suutis ta seda tundevirvenduste vaheldumist , mida nad ise loogikaks peavad , kuuenda meelega ära aimata . 
655	NA	 Nad jõudsid rada mööda linnuse läänemüüri äärde ja Ivo toetas selja vastu õhtupäikeses soojenenud paerinnatist . 
655	NA	 Ta pööras näo vastu valgust , sulges silmad . 
655	NA	" "" Kõik see oli kakskümmend aastat tagasi . "
655	NA	 Mina ei teinud vähimatki selleks , et see daam mu voodisse satuks . 
655	NA	" Milles sa mind süüdistad ? "" "
656	NA	" "" Ma ei süüdista sind , "" ütles Marit viivitamisi . "
656	NA	" "" Aga see ei anna mu hingele lihtsalt rahu . "" "
656	NA	" Ja kui Ivo midagi ei vastanud , lisas ta : "" Ma ei saa ainult aru , mis maailm see niisugune on . "
656	NA	" Igaühega magatakse , naisi lastakse ringi käia nagu ma ei tea , õllekruuse ? "" "
657	NA	" "" Asjadel , mis on või mida pole , on suur eelis asjade ees , mis peaks olema või mida ei peaks olema . "
657	NA	 See eelis on nende olemasolu fakt . 
657	NA	 Reaalsus on iseenese õigustus . 
657	NA	" Sellega tuleb kas leppida või Ma ei tea , mis veel , hulluks minna ? "" "
658	NA	" "" Kas sina lepid kõigega , mis siin maailmas on ? "" "
